,transect_id,country_id,continent,country_name,changerate,flag_sandy,Start_lon,Start_lat,Intersect_lon,Intersect_lat,End_lon,End_lat
1128556,BOX_165_368_15,FRA,Europe,France,0.03,False,6.517399659,43.1693892974,6.52109724153,43.1634180361,6.52479512288,43.1574462922
1128557,BOX_165_368_16,FRA,Europe,France,-0.02,False,6.52149306265,43.1707377238,6.52519064589,43.164766593100005,6.528888526519999,43.1587949822
1128558,BOX_165_368_17,FRA,Europe,France,0.03,False,6.52509493979,43.1713218763,6.529476958790001,43.1656024417,6.533859287419999,43.1598826029
1128559,BOX_165_368_18,FRA,Europe,France,-0.29,False,6.52589383597,43.1715269952,6.53300996853,43.1675284249,6.5401262587,43.1635297659
1128560,BOX_165_368_19,FRA,Europe,France,-0.06,True,6.52731759752,43.1730125916,6.535463630750001,43.1702509097,6.54360972363,43.1674892076
1128561,BOX_165_368_20,FRA,Europe,France,0.39,True,6.528074897080001,43.17502785560001,6.53676778137,43.1733758608,6.54546061995,43.1717238747
1128562,BOX_165_368_21,FRA,Europe,France,0.57,True,6.52920750415,43.178197481400005,6.537900378740001,43.1765455743,6.54659322702,43.1748936721
1128563,BOX_165_368_22,FRA,Europe,France,-0.15,True,6.53184610707,43.1827626067,6.539659046830001,43.1795297886,6.5474720726100015,43.17629693479999
1128564,BOX_165_368_23,FRA,Europe,France,-0.19,True,6.53598993242,43.186584231800005,6.54247595594,43.1820523843,6.54896219918,43.1775203832
1128565,BOX_165_368_24,FRA,Europe,France,-0.03,True,6.54112233114,43.1894670583,6.5460634428,43.1839970228,6.551004857000001,43.17852665229999
1128566,BOX_165_368_25,FRA,Europe,France,-0.11,True,6.54663689177,43.1914377237,6.55010807676,43.1853967747,6.55357955064,43.1793553229
1128567,BOX_165_368_26,FRA,Europe,France,-0.04,True,6.55222728752,43.1927081398,6.554392053069999,43.1863515937,6.55655702975,43.1799944276
1128568,BOX_165_368_27,FRA,Europe,France,-0.0,True,6.5577394162,43.193470078100006,6.55879508873,43.1869659734,6.55985087204,43.1804611862
1128569,BOX_165_368_28,FRA,Europe,France,0.24,False,6.56312655755,43.1938756612,6.563257764509999,43.1873269146,6.5633889855400005,43.1807774655
1128570,BOX_165_368_29,FRA,Europe,France,0.1,False,6.5676176548,43.19392349140001,6.56774886176,43.1873747499,6.56788008279,43.180825306
1128571,BOX_165_368_30,FRA,Europe,France,0.08,False,6.572901228919999,43.1937893191,6.5722332473,43.187257997,6.57156519474,43.1807259812
1128572,BOX_165_368_31,FRA,Europe,France,0.01,False,6.57738036913,43.1935458121,6.57671238746,43.1870144634,6.57604433496,43.180482422
1128573,BOX_165_368_32,FRA,Europe,France,-0.0,False,6.58185950934,43.1933023041,6.58119152772,43.1867709298,6.58052347517,43.1802388619
1128574,BOX_165_368_33,FRA,Europe,France,0.09,False,6.58740110064,43.1927830305,6.58563944825,43.1863606487,6.58387761821,43.1799376192
1128575,BOX_165_368_34,FRA,Europe,France,0.19,False,6.592974376849999,43.1918064208,6.59000847598,43.185624049,6.587042308890001,43.1794411223
1128576,BOX_165_368_35,FRA,Europe,France,-0.08,False,6.59863018966,43.1901350281,6.59418594414,43.1844429465,6.58974138913,43.17875046859999
1128577,BOX_165_368_36,FRA,Europe,France,0.01,False,6.60388719363,43.1876018303,6.59795369444,43.1826839714,6.59201993451,43.1777658964
1128578,BOX_165_368_37,FRA,Europe,France,0.11,False,6.608179238480001,43.184428778,6.60111957217,43.18037817,6.59405974234,43.176327468100006
1128579,BOX_165_368_38,FRA,Europe,France,0.03,False,6.61145235209,43.1810258112,6.603705780299999,43.1777089945,6.595959193350001,43.1743921713
1128580,BOX_165_368_39,FRA,Europe,France,0.07,False,6.61372653013,43.17820136130001,6.60597989028,43.174884362,6.598233371390001,43.1715674145
1128581,BOX_165_368_40,FRA,Europe,France,0.13,False,6.616000708169999,43.1753767808,6.60825407849,43.1720596324,6.6005075494300005,43.1687425271
1128582,BOX_165_368_41,FRA,Europe,France,0.21,False,6.618274886209999,43.1725520696,6.61052834492,43.169234805600006,6.60278172747,43.1659175091
1128583,BOX_165_368_42,FRA,Europe,France,0.16,False,6.6204396066400015,43.170245019300005,6.61304649133,43.1665232232,6.6056533148300005,43.1628013963
1128584,BOX_165_368_43,FRA,Europe,France,0.17,False,6.62299099982,43.1675489603,6.6155979084000025,43.163827012,6.60820470801,43.1601050088
1128585,BOX_165_368_44,FRA,Europe,France,0.21,False,6.62520315358,43.1656367606,6.6184599676600016,43.1613075791,6.61171660714,43.1569782854
1128586,BOX_165_368_45,FRA,Europe,France,1.11,False,6.61783180011,43.1654792861,6.62180819762,43.1596037372,6.62578490248,43.15372773399999
1128587,BOX_165_368_46,FRA,Europe,France,0.15,False,6.61564875505,43.1652509576,6.623802098,43.1625003855,6.63195545991,43.1597498071
1128588,BOX_165_368_47,FRA,Europe,France,0.01,False,6.61850904341,43.1690752519,6.62592352219,43.1653761073,6.63333811798,43.1616769043
1128589,BOX_165_368_48,FRA,Europe,France,0.02,False,6.62197614854,43.1725705346,6.6284922358200005,43.1680606462,6.63500854785,43.16355060229999
1128590,BOX_165_368_49,FRA,Europe,France,0.07,False,6.62603386262,43.175507605,6.63164277228,43.1703902159,6.63725195904,43.165272574
1128591,BOX_165_368_50,FRA,Europe,France,-0.0,False,6.629542267280001,43.1775528013,6.635151184990001,43.1724355762,6.6407603637,43.1673181131
1128592,BOX_165_368_51,FRA,Europe,France,-0.0,True,6.63131551545,43.1788482804,6.638309564430001,43.1747372113,6.6453037769300005,43.1706260461
1128593,BOX_165_368_52,FRA,Europe,France,-0.03,True,6.63246343258,43.1800571297,6.64071563204,43.17746882189999,6.64896787992,43.174880499
1128594,BOX_165_368_53,FRA,Europe,France,0.04,True,6.63269426569,43.1815810678,6.64158858971,43.180662144,6.6504829113,43.1797432204
1128595,BOX_165_368_54,FRA,Europe,France,0.09,False,6.634932592899999,43.1865030178,6.643074959430001,43.1837362006,6.65121738477,43.1809693634
1128596,BOX_165_368_55,FRA,Europe,France,0.04,False,6.63875632778,43.190751875,6.6455484646,43.1864653847,6.65234079914,43.1821787697
1128597,BOX_165_368_56,FRA,Europe,France,0.22,True,6.642571177459999,43.1937737337,6.64855830799,43.1888910505,6.65454569726,43.1840081563
1128598,BOX_165_368_57,FRA,Europe,France,0.17,False,6.64684844297,43.1963958636,6.65196991301,43.1910153588,6.65709168221,43.1856345397
1128599,BOX_165_368_58,FRA,Europe,France,0.04,False,6.651558984809999,43.1986280703,6.65571108666,43.1928206998,6.65986349615,43.1870128991
1128600,BOX_165_368_59,FRA,Europe,France,0.16,False,6.65681493153,43.200452107,6.65973801573,43.1942597786,6.66266136162,43.1880668957
1128601,BOX_165_368_60,FRA,Europe,France,0.01,False,6.66106204375,43.2015175558,6.663985133990001,43.19532532270001,6.66690847384,43.1891325608
1128602,BOX_165_368_61,FRA,Europe,France,-0.04,False,6.66530915597,43.2025829861,6.66823224439,43.1963908649,6.671155586059999,43.19019820729999
1128603,BOX_165_368_62,FRA,Europe,France,0.95,False,6.66780242796,43.20327352,6.672367177969999,43.1976335772,6.676932234730001,43.1919932554
1128604,BOX_165_368_63,FRA,Europe,France,0.01,False,6.666385558940001,43.1996974552,6.67536857163,43.1996608721,6.684351584269999,43.1996242891
1128605,BOX_165_368_64,FRA,Europe,France,-0.19,False,6.66619313204,43.1992274112,6.67381921646,43.2026881775,6.68144523355,43.2061489134
1128606,BOX_165_368_65,FRA,Europe,France,-0.55,False,6.66381929628,43.2020069589,6.67144531034,43.2054675357,6.6790713978,43.2089281458
1128607,BOX_165_368_66,FRA,Europe,France,-0.05,False,6.49019521429,43.0425240094,6.48743380265,43.0487711133,6.4846726426900005,43.055017647700005
1128608,BOX_165_368_67,FRA,Europe,France,-0.01,False,6.485921096369999,43.041514962,6.4831596882200015,43.0477621607,6.480398524780001,43.0540088058
1128611,BOX_165_368_70,FRA,Europe,France,0.63,False,6.47598234322,43.0382374125,6.470981495630001,43.0436914786,6.4659809501400005,43.04914521520001
1128612,BOX_165_368_71,FRA,Europe,France,0.41,False,6.47364780317,43.0366998989,6.467589701490001,43.041547860200005,6.46153185551,43.046395617
1128613,BOX_165_368_72,FRA,Europe,France,0.21,False,6.47154301755,43.0348519448,6.46465502262,43.0390667548,6.45776721481,43.0432814503
1128614,BOX_165_368_73,FRA,Europe,France,0.74,False,6.46979697228,43.0328216124,6.4621975151600015,43.036322811000005,6.45459805257,43.0398240122
1128615,BOX_165_368_74,FRA,Europe,France,0.37,False,6.4674019125300015,43.0300440879,6.45980245664,43.0335454445,6.452202992819999,43.0370468046
1128634,BOX_165_368_93,FRA,Europe,France,0.69,False,6.507795733200001,43.046115208,6.50539416985,43.0524405346,6.50299260649,43.0587658612
1128635,BOX_165_368_94,FRA,Europe,France,0.17,False,6.503467641,43.045237665,6.50106597005,43.0515633655,6.4986645142900015,43.0578884992
1128636,BOX_165_368_95,FRA,Europe,France,0.26,False,6.4991395488,43.0443601095,6.49673787967,43.0506858957,6.49433642209,43.0570111246
1128637,BOX_165_368_96,FRA,Europe,France,0.18,False,6.4948114566,43.0434825414,6.49240978485,43.049808425,6.4900083298899975,43.0561337375
1129151,BOX_165_366_0,FRA,Europe,France,0.2,True,5.89956434811,43.080963645,5.89601959625,43.0749345371,5.8924745842,43.0689049866
1129152,BOX_165_366_1,FRA,Europe,France,-0.91,True,5.903691418709999,43.0796690595,5.90014666413,43.0736398196,5.8966016548,43.0676101463
1129153,BOX_165_366_2,FRA,Europe,France,0.06,True,5.90781848931,43.0783744466,5.90427374559,43.0723450978,5.9007287253900005,43.0663152787
1129154,BOX_165_366_3,FRA,Europe,France,0.08,True,5.91103399495,43.0775556502,5.90850382498,43.0712594032,5.90597341912,43.0649625692
1129155,BOX_165_366_4,FRA,Europe,France,0.12,True,5.91534371298,43.0766315443,5.9128135439900005,43.0703352048,5.91028313715,43.0640382734
1129156,BOX_165_366_5,FRA,Europe,France,0.32,True,5.91747143342,43.0764188268,5.91724718402,43.0698588361,5.91702291059,43.0632981426
1129157,BOX_165_366_6,FRA,Europe,France,0.05,True,5.92144898107,43.0765225004,5.92173643269,43.0699638357,5.9220239150300005,43.06340447
1129158,BOX_165_366_7,FRA,Europe,France,0.0,True,5.9250904273,43.07661959470001,5.9262212211000005,43.0701097794,5.927352132969999,43.0635992845
1129159,BOX_165_366_8,FRA,Europe,France,0.04,True,5.92954627196,43.0770326039,5.93067706607,43.0705228308,5.931807977640001,43.0640123815
1129160,BOX_165_366_9,FRA,Europe,France,0.45,False,5.934002116629999,43.0774456104,5.93513291056,43.0709358822,5.936263822309999,43.0644254758
1129161,BOX_165_366_10,FRA,Europe,France,0.66,False,5.9371783862,43.0779522201,5.939516439859999,43.071616506000005,5.94185471576,43.06528018970001
1129162,BOX_165_366_11,FRA,Europe,France,0.28,False,5.94151514826,43.0788061413,5.94385320117,43.0724705176,5.94619147781,43.0661342875
1129163,BOX_165_366_12,FRA,Europe,France,-0.03,True,5.94008127919,43.0777841944,5.94756835169,43.0741582819,5.95505555599,43.0705323056
1129164,BOX_165_366_13,FRA,Europe,France,-0.05,True,5.939550843019999,43.0741891741,5.9475459520500005,43.0771809272,5.95554098559,43.08017265220001
1129165,BOX_165_366_14,FRA,Europe,France,-0.38,False,5.93984293402,43.0742669867,5.94479031051,43.0797438228,5.9497373796,43.085220318500006
1129166,BOX_165_366_15,FRA,Europe,France,-0.69,False,5.93792675499,43.0751093463,5.94087647112,43.081307018500006,5.94382592255,43.08750413439999
1129167,BOX_165_366_16,FRA,Europe,France,-0.27,True,5.93485092788,43.075741112,5.93655961992,43.08218273399999,5.93826813925,43.08862370479999
1129168,BOX_165_366_17,FRA,Europe,France,-0.04,True,5.93172769745,43.076057357,5.93211860005,43.0826125145,5.93250946092,43.08916697220001
1129169,BOX_165_366_18,FRA,Europe,France,0.97,True,5.92724037513,43.0762001162,5.92763127772,43.0827552583,5.9280221386,43.0893097008
1129170,BOX_165_366_19,FRA,Europe,France,0.49,True,5.92397022107,43.0763175932,5.92314544147,43.0828512251,5.92232074907,43.0893841663
1129171,BOX_165_366_20,FRA,Europe,France,-0.12,True,5.91949761429,43.0760163805,5.91867283469,43.0825500446,5.91784814229,43.0890830178
1129172,BOX_165_366_21,FRA,Europe,France,0.11,True,5.91611266201,43.0754662681,5.91427418479,43.0818888279,5.91243589209,43.0883107432
1129173,BOX_165_366_22,FRA,Europe,France,0.24,True,5.91323731522,43.07462211,5.91006043157,43.0807596303,5.90688381799,43.0868966289
1129174,BOX_165_366_23,FRA,Europe,France,1.7,True,5.90547313511,43.0731775233,5.905829348119999,43.0797340434,5.90618552307,43.0862898632
1129175,BOX_165_366_24,FRA,Europe,France,-0.1,True,5.89542088625,43.0759126764,5.90163437243,43.0806513922,5.90784761171,43.0853899196
1129176,BOX_165_366_25,FRA,Europe,France,-999.0,True,5.8899570363,43.0818208223,5.898774860780001,43.0830737838,5.90759268122,43.0843267448
1129177,BOX_165_366_26,FRA,Europe,France,-0.09,True,5.89085639941,43.0883087742,5.89937386304,43.0862238714,5.90789135054,43.0841389627
1129178,BOX_165_366_27,FRA,Europe,France,0.01,True,5.89350607501,43.092253246800006,5.90141347451,43.0891402733,5.90932086786,43.0860273021
1129179,BOX_165_366_28,FRA,Europe,France,0.03,True,5.89563739601,43.0951403853,5.90354477829,43.092027565200006,5.91145218886,43.0889147341
1129180,BOX_165_366_29,FRA,Europe,France,0.01,True,5.896936825680001,43.0973127248,5.90535408355,43.0950213478,5.91377136898,43.0927299633
1129181,BOX_165_366_30,FRA,Europe,France,0.0,True,5.897351208740001,43.0972142616,5.90622914801,43.0982152398,5.915107084730001,43.0992162177
1129182,BOX_165_366_31,FRA,Europe,France,-0.16,True,5.89734117536,43.0973947575,5.904653301080001,43.1012049447,5.9119652810800005,43.105015056000006
1129183,BOX_165_366_32,FRA,Europe,France,0.05,True,5.89830404451,43.0962449484,5.90063671846,43.10257916810001,5.902969167799999,43.1089127779
1129184,BOX_165_366_33,FRA,Europe,France,0.51,True,5.894530796390001,43.121183662700005,5.896040338790001,43.1147196708,5.897550035959999,43.1082550161
1129185,BOX_165_366_34,FRA,Europe,France,0.1,True,5.8989584956500005,43.1217346032,5.9004680387,43.1152706667,5.901977735219999,43.108806073100006
1129186,BOX_165_366_35,FRA,Europe,France,4.28,True,5.90338619492,43.1222855387,5.90489573749,43.1158216625,5.906405434480001,43.109357125
1129187,BOX_165_366_36,FRA,Europe,France,0.38,True,5.90635437587,43.1229676515,5.9091949688,43.1167470723,5.912035820580001,43.1105259262
1129188,BOX_165_366_37,FRA,Europe,France,0.26,True,5.90961177793,43.12401239810001,5.91331862368,43.11803975,5.91702575674,43.112066639
1129189,BOX_165_366_38,FRA,Europe,France,0.11,True,5.91370308776,43.1253652042,5.9174099275600005,43.11939269770001,5.921117066569999,43.1134197092
1129190,BOX_165_366_39,FRA,Europe,France,0.0,True,5.92087109199,43.1267758139,5.92172690941,43.1202489965,5.92258281729,43.1137214891
1129191,BOX_165_366_40,FRA,Europe,France,0.17,True,5.93133152737,43.1251572689,5.92607888107,43.1198382116,5.92082593566,43.1145188515
1129192,BOX_165_366_41,FRA,Europe,France,0.12,True,5.9374699847,43.1194462745,5.92893719144,43.1173961237,5.92040437258,43.1153459668
1129193,BOX_165_366_42,FRA,Europe,France,-2.72,True,5.93894331537,43.1152879265,5.930076801779999,43.1142345737,5.92121030719,43.1131812232
1129194,BOX_165_366_43,FRA,Europe,France,0.25,True,5.93966479651,43.1120516559,5.930798279119999,43.1109982469,5.92193178833,43.1099448412
1129195,BOX_165_366_44,FRA,Europe,France,-999.0,True,5.93889084612,43.1123346441,5.93220728373,43.1079528076,5.9255234325,43.1035707816
1129196,BOX_165_366_45,FRA,Europe,France,-0.46,True,5.93746241801,43.1135165506,5.93640730511,43.107003883100006,5.9353520816900005,43.1004905335
1129197,BOX_165_366_46,FRA,Europe,France,0.3,True,5.94077130487,43.1132021676,5.94086961352,43.1066444642,5.9409679327,43.1000860582
1129198,BOX_165_366_47,FRA,Europe,France,0.0,True,5.94526261229,43.1132380524,5.94536092094,43.1066803528,5.94545924012,43.1001219507
1129199,BOX_165_366_48,FRA,Europe,France,0.1,True,5.94975391971,43.11327393720001,5.9498522283599975,43.1067162414,5.94995054754,43.1001578432
1129200,BOX_165_366_49,FRA,Europe,France,1.13,True,5.95424522713,43.113309822,5.9543435357800005,43.10675213,5.954441854959999,43.1001937357
1129201,BOX_165_366_50,FRA,Europe,France,0.02,True,5.958736534550001,43.1133457067,5.958834843200001,43.1067880186,5.95893316238,43.1002296281
1129202,BOX_165_366_51,FRA,Europe,France,0.37,False,5.96322784197,43.11338159140001,5.96332615062,43.1068239072,5.9634244698000005,43.1002655205
1129203,BOX_165_366_52,FRA,Europe,France,0.27,False,5.96818994227,43.113312253,5.96781537773,43.1067598721,5.967440773169999,43.1002067913
1129204,BOX_165_366_53,FRA,Europe,France,-0.24,False,5.972677612080001,43.1131755288,5.9723030475400005,43.1066231332,5.97192844298,43.1000700379
1129205,BOX_165_366_54,FRA,Europe,France,0.19,False,5.97764434095,43.1129913675,5.97678854965,43.1064630775,5.97593266796,43.099934098
1129206,BOX_165_366_55,FRA,Europe,France,-0.3,False,5.9821154867400015,43.1126789832,5.98125969534,43.1061506592,5.98040381375,43.0996216471
1129207,BOX_165_366_56,FRA,Europe,France,0.05,False,5.986586632540001,43.1123665973,5.9857308412400005,43.1058382408,5.984874959550001,43.0993091946
1129208,BOX_165_366_57,FRA,Europe,France,0.16,False,5.9915838211300025,43.1118219614,5.99017053476,43.1053453914,5.98875710347,43.0988681574
1129209,BOX_165_366_58,FRA,Europe,France,0.1,False,5.99601945671,43.1113060682,5.994606170680001,43.1048294452,5.99319273905,43.098352155
1129210,BOX_165_366_59,FRA,Europe,France,0.49,False,6.00109327827,43.1104673079,5.99898128871,43.1040927572,5.99686909377,43.0977175866
1129211,BOX_165_366_60,FRA,Europe,France,0.01,False,6.0063452906300006,43.1094723713,6.003335283280001,43.1032930246,6.00032500727,43.0971131263
1129212,BOX_165_366_61,FRA,Europe,France,0.01,False,6.010577195700001,43.1083735855,6.00756718686,43.10219412479999,6.00455691234,43.0960141187
1129213,BOX_165_366_62,FRA,Europe,France,0.15,False,6.015912663840001,43.10660406069999,6.0116402763600005,43.1008345624,6.00736758625,43.0950646554
1129214,BOX_165_366_63,FRA,Europe,France,0.43,False,6.02141770807,43.1039493862,6.0154015816,43.0990785299,6.0093852029,43.0942074694
1129215,BOX_165_366_64,FRA,Europe,France,0.34,False,6.0259781106500006,43.10034318020001,6.01848591337,43.0967242448,6.01099359562,43.0931052513
1129216,BOX_165_366_65,FRA,Europe,France,0.33,False,6.02909611181,43.09594682979999,6.02058295321,43.0938528134,6.01206978494,43.0917587945
1129217,BOX_165_366_66,FRA,Europe,France,0.49,True,6.03070681587,43.090318025,6.02174034982,43.0907176663,6.012773879330001,43.0911173077
1129218,BOX_165_366_67,FRA,Europe,France,0.07,False,6.03043319125,43.0870439315,6.0214667311,43.0874435938,6.01250025471,43.0878432569
1129219,BOX_165_366_68,FRA,Europe,France,0.18,False,6.0294175909300005,43.0869137957,6.0212530633300005,43.0841774725,6.01308847398,43.0814411285
1129220,BOX_165_366_69,FRA,Europe,France,0.34,True,6.02872904842,43.0867299136,6.023477667459999,43.0814068473,6.01822599157,43.0760834821
1129221,BOX_165_366_70,FRA,Europe,France,0.0,True,6.02964969599,43.0861469479,6.027329249480001,43.0798086316,6.02500857992,43.073469706
1129222,BOX_165_366_71,FRA,Europe,France,-0.0,True,6.0320318770300005,43.0856393103,6.0316933855400015,43.0790829211,6.031354857869999,43.0725258313
1129223,BOX_165_366_72,FRA,Europe,France,0.12,True,6.036520263330001,43.0855156977,6.036181771830001,43.0789592953,6.03584324417,43.0724021923
1129224,BOX_165_366_73,FRA,Europe,France,-0.01,True,6.0397012014,43.0857063758,6.04065381425,43.0791823305,6.041606527180001,43.0726575997
1129225,BOX_165_366_74,FRA,Europe,France,0.06,True,6.044167448940001,43.0860542553,6.0451200616900005,43.079530247700006,6.04607277472,43.0730055532
1129226,BOX_165_366_75,FRA,Europe,France,0.01,False,6.04765980731,43.086621321,6.04951599526,43.0802019712,6.05137236716,43.0737819853
1129227,BOX_165_366_76,FRA,Europe,France,0.08,False,6.0520544421099975,43.0872991581,6.0539106291400016,43.0808798825,6.0557670019500005,43.0744599645
1129228,BOX_165_366_77,FRA,Europe,France,0.11,False,6.05566315752,43.0880780862,6.058224625499999,43.0817896566,6.06078631722,43.075500677700006
1129229,BOX_165_366_78,FRA,Europe,France,0.05,False,6.05996825171,43.0890134457,6.06252972449,43.0827251003,6.0650914114,43.0764362292
1129230,BOX_165_366_79,FRA,Europe,France,0.13,False,6.06427334589,43.0899487908,6.06683481814,43.0836605427,6.06939650559,43.077371766400006
1129231,BOX_165_366_80,FRA,Europe,France,0.0,False,6.06857844007,43.0908841216,6.071139906440001,43.084595984,6.07370159977,43.0783072893
1129232,BOX_165_366_81,FRA,Europe,France,0.49,True,6.07382035757,43.0918803507,6.07547776714,43.0854326027,6.07713534465,43.0789842014
1129233,BOX_165_366_82,FRA,Europe,France,0.07,True,6.07823481536,43.0924855476,6.079892224939999,43.0860378632,6.0815498024300005,43.0795895257
1129234,BOX_165_366_83,FRA,Europe,France,0.01,False,6.08392555131,43.0928939644,6.08435521513,43.0863412013,6.08478492482,43.0797877386
1129235,BOX_165_366_84,FRA,Europe,France,-0.01,False,6.090049925750001,43.0924064337,6.088804959040001,43.0859094181,6.087559863609999,43.0794117308
1129236,BOX_165_366_85,FRA,Europe,France,0.06,False,6.094498153840001,43.0919518382,6.09325318733,43.0854547755,6.0920080917,43.078957039
1129237,BOX_165_366_86,FRA,Europe,France,0.16,False,6.09962990074,43.091218560600005,6.097656103409999,43.0848184275,6.095682116360003,43.0784176792
1129238,BOX_165_366_87,FRA,Europe,France,-0.12,False,6.10401170358,43.0904978222,6.102037903559999,43.084097605,6.100063919199999,43.07769679020001
1129239,BOX_165_366_88,FRA,Europe,France,-0.0,False,6.10839350642,43.0897770753,6.10641970619,43.08337678220001,6.10444572204,43.076975892700005
1129240,BOX_165_366_89,FRA,Europe,France,0.39,False,6.11277530926,43.0890563199,6.11080151131,43.082655958900006,6.1088275248800015,43.0762549867
1129241,BOX_165_366_90,FRA,Europe,France,0.08,False,6.118229080700001,43.088040948,6.115159286490001,43.081875141800005,6.11208922037,43.0757087895
1129242,BOX_165_366_91,FRA,Europe,France,0.09,False,6.124425584990001,43.0858807756,6.11922156825,43.0805328787,6.11401725627,43.0751846783
1129243,BOX_165_366_92,FRA,Europe,France,-0.19,True,6.12936480191,43.0827318837,6.12260669985,43.07840925520001,6.11584840596,43.07408650399999
1129244,BOX_165_366_93,FRA,Europe,France,-0.09,True,6.13301963191,43.0791027923,6.12526941917,43.0757850374,6.117519120469999,43.0724672457
1129245,BOX_165_366_94,FRA,Europe,France,-0.14,True,6.13567444578,43.0752592198,6.12730695286,43.072871762,6.11893943806,43.070484298
1129246,BOX_165_366_95,FRA,Europe,France,0.09,True,6.137553191830001,43.0714083838,6.12884634179,43.0697933228,6.1201394888400005,43.0681782612
1129247,BOX_165_366_96,FRA,Europe,France,-0.09,True,6.13865860714,43.0682281101,6.12995175824,43.0666129655,6.12124490416,43.0649978199
1129248,BOX_165_366_97,FRA,Europe,France,0.2,True,6.1395547523800005,43.0643301172,6.13066712865,43.0633754867,6.12177951936,43.0624208579
1129249,BOX_165_366_98,FRA,Europe,France,0.33,True,6.14007350842,43.0602463087,6.13109215395,43.0601148911,6.12211080452,43.0599834736
1129250,BOX_165_366_99,FRA,Europe,France,0.47,True,6.14016344186,43.0569651706,6.131182084530001,43.0568337459,6.122200737949999,43.0567023215
1129251,BOX_165_366_100,FRA,Europe,France,0.59,True,6.14025337529,43.0536838569,6.13127201992,43.0535524252,6.12229067138,43.0534209937
1129252,BOX_165_366_101,FRA,Europe,France,0.32,True,6.140005115780001,43.049453373,6.13109371118,43.05028136600001,6.12218229925,43.0511093596
1129253,BOX_165_366_102,FRA,Europe,France,0.33,True,6.13896603834,43.045173551000005,6.13035820499,43.0470513264,6.12175038263,43.0489290995
1129254,BOX_165_366_103,FRA,Europe,France,0.24,False,6.13657260967,43.04066839470001,6.12882088205,43.0439861328,6.12106924984,43.04730383020001
1129255,BOX_165_366_104,FRA,Europe,France,0.13,False,6.132171807490001,43.03656361229999,6.126114070240001,43.0414118255,6.12005658575,43.0462598364
1129256,BOX_165_366_105,FRA,Europe,France,0.19,False,6.12608147721,43.0337711498,6.12231267137,43.0397312809,6.11854416534,43.0456909378
1129257,BOX_165_366_106,FRA,Europe,France,-0.05,False,6.11959614676,43.0325380619,6.117956958430001,43.0389935199,6.11631777009,43.0454489779
1129258,BOX_165_366_107,FRA,Europe,France,0.0,False,6.11344759148,43.0323707001,6.11347365972,43.0389363696,6.11349972796,43.0455020391
1129259,BOX_165_366_108,FRA,Europe,France,-0.14,False,6.108956033969999,43.0323802276,6.1089821036,43.0389462473,6.109008170449999,43.0455115646
1129260,BOX_165_366_109,FRA,Europe,France,0.41,False,6.1044644764600005,43.0323897551,6.10449054609,43.03895577390001,6.10451661294,43.0455210901
1129261,BOX_165_366_110,FRA,Europe,France,-0.08,False,6.102415744480001,43.0322418716,6.10006822649,43.0385797807,6.097720933840001,43.0449170815
1129262,BOX_165_366_111,FRA,Europe,France,0.23,False,6.10651514458,43.0363852313,6.0975327691,43.0362988444,6.088550393949999,43.0362124574
1129263,BOX_165_366_112,FRA,Europe,France,0.37,False,6.10457909426,43.03787229899999,6.0983330152,43.0331532051,6.092086689119999,43.0284339246
1129264,BOX_165_366_113,FRA,Europe,France,0.32,False,6.10318843064,43.0385068011,6.10236136864,43.0319685962,6.10153421929,43.0254297007
1129265,BOX_165_366_114,FRA,Europe,France,0.58,False,6.105919030040001,43.0386537222,6.10683082343,43.032121553,6.1077427121,43.0255887012
1129266,BOX_165_366_115,FRA,Europe,France,0.19,False,6.1103874072899975,43.038986950600005,6.11129924832,43.032454475600005,6.11221108935,43.0259220005
1129267,BOX_165_366_116,FRA,Europe,France,0.01,False,6.11485578453,43.0393201772,6.115767625569999,43.0327877376,6.1166794666,43.0262552981
1129268,BOX_165_366_117,FRA,Europe,France,-0.22,False,6.11932416178,43.039653402,6.1202360028100005,43.0331209979,6.12114784384,43.0265885938
1129269,BOX_165_366_118,FRA,Europe,France,0.12,False,6.12379253903,43.039986625,6.12470433223,43.0334545991,6.12561622109,43.026921887700006
1129270,BOX_165_366_119,FRA,Europe,France,-0.0,False,6.12908992507,43.04015349229999,6.12918816717,43.033587966800006,6.12928641979,43.0270217388
1129271,BOX_165_366_120,FRA,Europe,France,-0.0,False,6.13552791574,43.0397585837,6.13364035049,43.0333392151,6.13175259694,43.0269192062
1129272,BOX_165_366_121,FRA,Europe,France,0.21,False,6.142512979149999,43.03770147,6.13774664334,43.0321358046,6.132980011819999,43.026569794
1129273,BOX_165_366_122,FRA,Europe,France,0.03,False,6.145792136490001,43.0361832312,6.14155379863,43.0303937102,6.13731516131,43.0246037802
1129274,BOX_165_366_123,FRA,Europe,France,0.34,False,6.14678183725,43.0359882916,6.14584750913,43.029457543,6.1449130827400005,43.0229261073
1129275,BOX_165_366_124,FRA,Europe,France,-0.04,False,6.15124905042,43.0356468108,6.1503147222,43.029116025,6.14938029591,43.0225845537
1129276,BOX_165_366_125,FRA,Europe,France,-0.08,False,6.15373002398,43.0353705248,6.154781162769999,43.0288492053,6.1558324116400005,43.022327202700005
1129277,BOX_165_366_126,FRA,Europe,France,-0.28,False,6.15819074215,43.0357546995,6.159241935980001,43.029233079300006,6.16029312982,43.02271145899999
